fleet,fleet_short,budget_ms_per_token,crossover_footprint_tokens,crossover_footprint_tokens_min,crossover_footprint_tokens_max,resident_footprint_tokens,resident_footprint_tokens_min,resident_footprint_tokens_max,resident_footprint_p25,resident_footprint_p75,pace_binding_predicted_pct,pace_binding_predicted_pct_min,pace_binding_predicted_pct_max,pace_binding_counted_pct,pace_binding_counted_pct_min,pace_binding_counted_pct_max,kv_pool_tokens,kv_pool_source,sharing_ratio_s,sharing_ratio_s_min,sharing_ratio_s_max,rho_prefill_per_output_token,rho_min,rho_max,c0_ms,c_kv_ms_per_token,c_n_ms_per_request,prefill_rate_tok_per_ms,n_repeats,n_instance_scrapes,n_sole_infeasible_evals,load_window_s,band_definition,scoring_rule
"8 x Llama-3.1-8B, TP=1",8B x8,93,1054.18,647.942,1880.92,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,93.5,1047.52,643.963,1868.58,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,94,1040.96,640.031,1856.4,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,94.5,1034.47,636.148,1844.37,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,95,1028.06,632.311,1832.51,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,95.5,1021.73,628.52,1820.79,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,96,1015.48,624.775,1809.22,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,96.5,1009.31,621.073,1797.8,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,97,1003.21,617.416,1786.52,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,97.5,997.184,613.801,1775.38,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,98,991.23,610.228,1764.38,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,98.5,985.347,606.697,1753.52,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,99,979.532,603.206,1742.78,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,99.5,973.786,599.756,1732.18,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,100,968.107,596.344,1721.71,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,100.5,962.494,592.971,1711.36,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,101,956.946,589.636,1701.14,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,101.5,951.461,586.339,1691.04,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,102,946.039,583.078,1681.06,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,102.5,940.678,579.853,1671.19,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,103,935.378,576.663,1661.44,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,103.5,930.137,573.509,1651.8,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,104,924.954,570.389,1642.28,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,104.5,919.829,567.302,1632.86,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,105,914.76,564.249,1623.55,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,105.5,909.747,561.228,1614.34,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,106,904.789,558.24,1605.24,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,106.5,899.884,555.283,1596.25,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,107,895.032,552.358,1587.35,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,107.5,890.232,549.463,1578.55,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,108,885.484,546.598,1569.85,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,108.5,880.786,543.763,1561.24,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,109,876.137,540.957,1552.73,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,109.5,871.537,538.181,1544.31,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,110,866.985,535.432,1535.98,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,110.5,862.481,532.711,1527.74,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,111,858.023,530.018,1519.58,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,111.5,853.611,527.352,1511.52,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,112,849.244,524.713,1503.54,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,112.5,844.922,522.1,1495.64,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,113,840.643,519.513,1487.83,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,113.5,836.408,516.951,1480.09,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,114,832.214,514.414,1472.44,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,114.5,828.063,511.903,1464.87,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,115,823.953,509.415,1457.37,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,115.5,819.884,506.952,1449.95,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,116,815.854,504.513,1442.6,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,116.5,811.864,502.096,1435.33,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,117,807.913,499.703,1428.13,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,117.5,804,497.333,1421.01,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,118,800.125,494.985,1413.95,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
