panel,series,x_hours,value,bin_minutes,source
a,arrival_rate_norm,88.40000,0.46348,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.41667,0.57012,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.43333,0.51122,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.45000,0.54404,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.46667,0.49221,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.48333,0.46801,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.50000,0.47442,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.51667,0.51354,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.53333,0.55343,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.55000,0.52558,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.56667,0.50856,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.58333,0.50635,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.60000,0.46359,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.61667,0.49541,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.63333,0.52359,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.65000,0.50271,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.66667,0.52127,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.68333,0.50602,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.70000,0.52061,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.71667,0.46138,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.73333,0.51199,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.75000,0.52890,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.76667,0.57542,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.78333,0.54536,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.80000,0.52216,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.81667,0.54028,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.83333,0.50094,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.85000,0.48547,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.86667,0.48061,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.88333,0.54636,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.90000,0.49210,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.91667,0.45685,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.93333,0.48690,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.95000,0.48945,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.96667,0.46591,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,88.98333,0.47630,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.00000,0.48237,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.01667,0.52569,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.03333,0.47165,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.05000,0.47497,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.06667,0.46823,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.08333,0.49464,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.10000,0.48304,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.11667,0.46138,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.13333,0.49729,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.15000,0.45088,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.16667,0.46701,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.18333,0.45254,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.20000,0.45010,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.21667,0.44215,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.23333,0.45519,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.25000,0.47895,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.26667,0.47530,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.28333,0.42226,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.30000,0.41717,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.31667,0.44546,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.33333,0.47828,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.35000,0.43043,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.36667,0.39496,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.38333,0.45486,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.40000,0.48038,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.41667,0.47762,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.43333,0.46315,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.45000,0.45298,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.46667,0.44381,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.48333,0.44889,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.50000,0.44325,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.51667,0.43939,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.53333,0.45209,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.55000,0.45906,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.56667,0.46038,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.58333,0.44812,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.60000,0.45895,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.61667,0.46392,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.63333,0.45397,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.65000,0.42314,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.66667,0.46856,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.68333,0.45475,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.70000,0.46071,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.71667,0.48304,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.73333,0.41717,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.75000,0.44149,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.76667,0.43684,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.78333,0.48558,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.80000,0.48889,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.81667,0.42303,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.83333,0.43828,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.85000,0.44613,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.86667,0.45806,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.88333,0.48171,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.90000,0.46757,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.91667,0.49762,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.93333,0.48746,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.95000,0.49663,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.96667,0.49575,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,89.98333,0.47519,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.00000,0.44988,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.01667,0.50171,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.03333,0.47475,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.05000,0.46082,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.06667,0.45441,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.08333,0.46315,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.10000,0.42325,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.11667,0.41949,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.13333,0.41817,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.15000,0.43309,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.16667,0.45541,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.18333,0.48746,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.20000,0.46193,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.21667,0.46867,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.23333,0.42237,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.25000,0.46480,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.26667,0.51287,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.28333,0.49508,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.30000,0.47497,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.31667,0.48392,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.33333,0.48326,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.35000,0.50105,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.36667,0.49895,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.38333,0.46558,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.40000,0.49586,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.41667,0.48878,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.43333,0.52735,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.45000,0.46005,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.46667,0.49785,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.48333,0.48027,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.50000,0.48591,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.51667,0.50149,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.53333,0.53033,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.55000,0.49420,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.56667,0.46878,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.58333,0.50834,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.60000,0.50569,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.61667,0.49276,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.63333,0.49851,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.65000,0.49309,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.66667,0.47541,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,90.68333,0.47464,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
